0.000000000000000000e+00|1.944962847681379892e-01|1.876284241227205440e-01
1.000000000000000000e+00|1.941951320654106972e-01|1.953188639309500207e-01
2.000000000000000000e+00|1.932073568420484000e-01|1.870707164011689572e-01
3.000000000000000000e+00|1.922447769448973887e-01|1.964398270829265936e-01
4.000000000000000000e+00|1.921732154245628099e-01|1.871517368929794534e-01
5.000000000000000000e+00|1.917987355606975697e-01|1.885162323597446010e-01
6.000000000000000000e+00|1.917318896435677433e-01|1.877570289557681793e-01
7.000000000000000000e+00|1.917954640639267516e-01|1.870934888015798603e-01
8.000000000000000000e+00|1.920058140822155368e-01|1.868066260725380900e-01
9.000000000000000000e+00|1.912856540231523128e-01|1.872561027585722959e-01
1.000000000000000000e+01|1.913275396844404397e-01|1.874880721944438555e-01
1.100000000000000000e+01|1.914211766767609790e-01|1.866450466748975634e-01
1.200000000000000000e+01|1.912742192621479653e-01|1.861809184163228659e-01
1.300000000000000000e+01|1.908856231447705054e-01|1.857151067098362085e-01
1.400000000000000000e+01|1.906423178774161731e-01|1.845913669726857165e-01
1.500000000000000000e+01|1.901670671476423380e-01|1.820723314397270642e-01
1.600000000000000000e+01|1.881176736784651304e-01|1.775143102542486584e-01
1.700000000000000000e+01|1.846989032101519213e-01|1.677305311357067119e-01
1.800000000000000000e+01|1.787496893861125202e-01|1.568293120172761235e-01
1.900000000000000000e+01|1.751288522815506177e-01|1.505527769861654819e-01
2.000000000000000000e+01|1.728648589624779131e-01|1.501104290838416178e-01
2.100000000000000000e+01|1.711414568880491593e-01|1.411039159967890644e-01
2.200000000000000000e+01|1.688196224376063981e-01|1.437961488854937464e-01
2.300000000000000000e+01|1.688924532209678531e-01|1.374176817014126362e-01
2.400000000000000000e+01|1.672586487616292139e-01|1.348632428623283697e-01
2.500000000000000000e+01|1.652050798304107726e-01|1.335209977576114482e-01
2.600000000000000000e+01|1.628296630596781092e-01|1.342509047083418894e-01
2.700000000000000000e+01|1.629401889425814431e-01|1.307771948139485885e-01
2.800000000000000000e+01|1.631752307565409732e-01|1.292157873506125376e-01
2.900000000000000000e+01|1.609721111941297411e-01|1.305455518217441546e-01
3.000000000000000000e+01|1.606205153970674260e-01|1.268880715525450009e-01
